
,date,count,temp,rain
7919,2018-03-24 11:45:00,10,7.63,0
7920,2018-03-24 12:00:00,17,7.63,0
7921,2018-03-24 12:15:00,22,7.63,0
7922,2018-03-24 12:30:00,8,7.63,0
7923,2018-03-24 12:45:00,10,7.63,0
7924,2018-03-24 13:00:00,8,7.63,0
7925,2018-03-24 13:15:00,10,7.63,0
7926,2018-03-24 13:30:00,6,7.63,0
7927,2018-03-24 13:45:00,2,7.63,0
7928,2018-03-24 14:00:00,6,7.63,0
7929,2018-03-24 14:15:00,6,7.63,0
7930,2018-03-24 14:30:00,12,7.63,0
7931,2018-03-24 14:45:00,21,7.63,0
7932,2018-03-24 15:00:00,9,7.63,0
7933,2018-03-24 15:15:00,15,7.63,0
7934,2018-03-24 15:30:00,2,7.63,0
7935,2018-03-24 15:45:00,19,7.63,0
7936,2018-03-24 16:00:00,3,7.63,0
7937,2018-03-24 16:15:00,16,7.63,0
7938,2018-03-24 16:30:00,13,7.63,0
7939,2018-03-24 16:45:00,18,7.63,0
7940,2018-03-24 17:00:00,8,7.63,0
7941,2018-03-24 17:15:00,5,7.63,0
7942,2018-03-24 17:30:00,2,7.63,0
7943,2018-03-24 17:45:00,8,7.63,0
7944,2018-03-24 18:00:00,8,7.63,0
7945,2018-03-24 18:15:00,5,7.63,0
7946,2018-03-24 18:30:00,0,7.63,0
7947,2018-03-24 18:45:00,0,7.63,0
7948,2018-03-24 19:00:00,0,7.63,0
7949,2018-03-24 19:15:00,0,7.63,0
7950,2018-03-24 19:30:00,0,7.63,0
7951,2018-03-24 19:45:00,0,7.63,0
7952,2018-03-24 20:00:00,0,7.63,0
7953,2018-03-24 20:15:00,0,7.63,0
7954,2018-03-24 20:30:00,0,7.63,0
7955,2018-03-24 20:45:00,0,7.63,0
7956,2018-03-24 21:00:00,0,7.63,0
7957,2018-03-24 21:15:00,0,7.63,0
7958,2018-03-24 21:30:00,0,7.63,0
7959,2018-03-24 21:45:00,0,7.63,0
7960,2018-03-24 22:00:00,0,7.63,0
7961,2018-03-24 22:15:00,0,7.63,0
7962,2018-03-24 22:30:00,0,7.63,0
7963,2018-03-24 22:45:00,0,7.63,0
7964,2018-03-24 23:00:00,0,7.63,0
7965,2018-03-24 23:15:00,0,7.63,0
7966,2018-03-24 23:30:00,0,7.63,0
7967,2018-03-24 23:45:00,0,7.63,0
7968,2018-03-25 00:00:00,0,7.93,0
7969,2018-03-25 00:15:00,0,7.93,0
7970,2018-03-25 00:30:00,0,7.93,0
7971,2018-03-25 00:45:00,0,7.93,0
7972,2018-03-25 01:00:00,0,7.93,0
7973,2018-03-25 01:15:00,0,7.93,0
7974,2018-03-25 01:30:00,0,7.93,0
7975,2018-03-25 01:45:00,0,7.93,0
7976,2018-03-25 02:00:00,0,7.93,0
7977,2018-03-25 02:15:00,0,7.93,0
7978,2018-03-25 02:30:00,0,7.93,0
7979,2018-03-25 02:45:00,0,7.93,0
7980,2018-03-25 03:00:00,0,7.93,0
7981,2018-03-25 03:15:00,0,7.93,0
7982,2018-03-25 03:30:00,0,7.93,0
7983,2018-03-25 03:45:00,0,7.93,0
7984,2018-03-25 04:00:00,0,7.93,0
7985,2018-03-25 04:15:00,0,7.93,0
7986,2018-03-25 04:30:00,0,7.93,0
7987,2018-03-25 04:45:00,0,7.93,0
7988,2018-03-25 05:00:00,0,7.93,0
7989,2018-03-25 05:15:00,0,7.93,0
7990,2018-03-25 05:30:00,0,7.93,0
7991,2018-03-25 05:45:00,0,7.93,0
7992,2018-03-25 06:00:00,0,7.93,0
7993,2018-03-25 06:15:00,0,7.93,0
7994,2018-03-25 06:30:00,0,7.93,0
7995,2018-03-25 06:45:00,0,7.93,0
7996,2018-03-25 07:00:00,0,7.93,0
7997,2018-03-25 07:15:00,0,7.93,0
7998,2018-03-25 07:30:00,0,7.93,0
7999,2018-03-25 07:45:00,0,7.93,0
8000,2018-03-25 08:00:00,0,7.93,0
8001,2018-03-25 08:15:00,0,7.93,0
8002,2018-03-25 08:30:00,0,7.93,0
8003,2018-03-25 08:45:00,0,7.93,0
8004,2018-03-25 09:00:00,0,7.93,0
8005,2018-03-25 09:15:00,4,7.93,0
8006,2018-03-25 09:30:00,1,7.93,0
8007,2018-03-25 09:45:00,6,7.93,0
8008,2018-03-25 10:00:00,8,7.93,0
8009,2018-03-25 10:15:00,14,7.93,0
8010,2018-03-25 10:30:00,12,7.93,0
8011,2018-03-25 10:45:00,16,7.93,0
8012,2018-03-25 11:00:00,7,7.93,0
8013,2018-03-25 11:15:00,11,7.93,0
8014,2018-03-25 11:30:00,19,7.93,0
8015,2018-03-25 11:45:00,8,7.93,0
8016,2018-03-25 12:00:00,11,7.93,0
8017,2018-03-25 12:15:00,9,7.93,0
8018,2018-03-25 12:30:00,9,7.93,0
8019,2018-03-25 12:45:00,5,7.93,0
8020,2018-03-25 13:00:00,16,7.93,0
8021,2018-03-25 13:15:00,7,7.93,0
8022,2018-03-25 13:30:00,8,7.93,0
8023,2018-03-25 13:45:00,9,7.93,0
8024,2018-03-25 14:00:00,9,7.93,0
8025,2018-03-25 14:15:00,9,7.93,0
8026,2018-03-25 14:30:00,2,7.93,0
8027,2018-03-25 14:45:00,1,7.93,0
8028,2018-03-25 15:00:00,6,7.93,0
8029,2018-03-25 15:15:00,9,7.93,0
8030,2018-03-25 15:30:00,0,7.93,0
8031,2018-03-25 15:45:00,2,7.93,0
8032,2018-03-25 16:00:00,5,7.93,0
8033,2018-03-25 16:15:00,0,7.93,0
8034,2018-03-25 16:30:00,0,7.93,0
8035,2018-03-25 16:45:00,2,7.93,0
8036,2018-03-25 17:00:00,0,7.93,0
8037,2018-03-25 17:15:00,4,7.93,0
8038,2018-03-25 17:30:00,6,7.93,0
8039,2018-03-25 17:45:00,2,7.93,0
8040,2018-03-25 18:00:00,2,7.93,0
8041,2018-03-25 18:15:00,3,7.93,0
8042,2018-03-25 18:30:00,0,7.93,0
8043,2018-03-25 18:45:00,0,7.93,0
8044,2018-03-25 19:00:00,0,7.93,0
8045,2018-03-25 19:15:00,0,7.93,0
8046,2018-03-25 19:30:00,0,7.93,0
8047,2018-03-25 19:45:00,0,7.93,0
8048,2018-03-25 20:00:00,0,7.93,0
8049,2018-03-25 20:15:00,0,7.93,0
8050,2018-03-25 20:30:00,0,7.93,0
8051,2018-03-25 20:45:00,0,7.93,0
8052,2018-03-25 21:00:00,0,7.93,0
8053,2018-03-25 21:15:00,0,7.93,0
8054,2018-03-25 21:30:00,0,7.93,0
8055,2018-03-25 21:45:00,0,7.93,0
8056,2018-03-25 22:00:00,0,7.93,0
8057,2018-03-25 22:15:00,0,7.93,0
8058,2018-03-25 22:30:00,0,7.93,0
8059,2018-03-25 22:45:00,0,7.93,0
8060,2018-03-25 23:00:00,0,7.93,0
8061,2018-03-25 23:15:00,0,7.93,0
8062,2018-03-25 23:30:00,0,7.93,0
8063,2018-03-25 23:45:00,0,7.93,0
8064,2018-03-26 00:00:00,0,10.35,0
8065,2018-03-26 00:15:00,0,10.35,0
8066,2018-03-26 00:30:00,0,10.35,0
8067,2018-03-26 00:45:00,0,10.35,0
8068,2018-03-26 01:00:00,0,10.35,0
8069,2018-03-26 01:15:00,0,10.35,0
8070,2018-03-26 01:30:00,0,10.35,0
8071,2018-03-26 01:45:00,0,10.35,0
8072,2018-03-26 02:00:00,0,10.35,0
8073,2018-03-26 02:15:00,0,10.35,0
8074,2018-03-26 02:30:00,0,10.35,0
8075,2018-03-26 02:45:00,0,10.35,0
8076,2018-03-26 03:00:00,0,10.35,0
8077,2018-03-26 03:15:00,0,10.35,0
8078,2018-03-26 03:30:00,0,10.35,0
8079,2018-03-26 03:45:00,0,10.35,0
8080,2018-03-26 04:00:00,0,10.35,0
8081,2018-03-26 04:15:00,0,10.35,0
8082,2018-03-26 04:30:00,0,10.35,0
8083,2018-03-26 04:45:00,0,10.35,0
8084,2018-03-26 05:00:00,0,10.35,0
8085,2018-03-26 05:15:00,0,10.35,0
8086,2018-03-26 05:30:00,0,10.35,0
8087,2018-03-26 05:45:00,0,10.35,0
8088,2018-03-26 06:00:00,0,10.35,0
8089,2018-03-26 06:15:00,0,10.35,0
8090,2018-03-26 06:30:00,0,10.35,0
8091,2018-03-26 06:45:00,0,10.35,0
8092,2018-03-26 07:00:00,0,10.35,0
8093,2018-03-26 07:15:00,0,10.35,0
8094,2018-03-26 07:30:00,0,10.35,0
8095,2018-03-26 07:45:00,0,10.35,0
8096,2018-03-26 08:00:00,0,10.35,0
8097,2018-03-26 08:15:00,0,10.35,0
8098,2018-03-26 08:30:00,0,10.35,0
8099,2018-03-26 08:45:00,0,10.35,0
8100,2018-03-26 09:00:00,0,10.35,0
8101,2018-03-26 09:15:00,0,10.35,0
8102,2018-03-26 09:30:00,0,10.35,0
8103,2018-03-26 09:45:00,0,10.35,0
8104,2018-03-26 10:00:00,0,10.35,0
8105,2018-03-26 10:15:00,0,10.35,0
8106,2018-03-26 10:30:00,0,10.35,0
8107,2018-03-26 10:45:00,0,10.35,0
8108,2018-03-26 11:00:00,0,10.35,0
8109,2018-03-26 11:15:00,0,10.35,0
8110,2018-03-26 11:30:00,0,10.35,0
8111,2018-03-26 11:45:00,0,10.35,0
8112,2018-03-26 12:00:00,0,10.35,0
8113,2018-03-26 12:15:00,0,10.35,0
8114,2018-03-26 12:30:00,0,10.35,0
8115,2018-03-26 12:45:00,0,10.35,0
8116,2018-03-26 13:00:00,0,10.35,0
8117,2018-03-26 13:15:00,0,10.35,0
8118,2018-03-26 13:30:00,11,10.35,0
8119,2018-03-26 13:45:00,4,10.35,0
8120,2018-03-26 14:00:00,12,10.35,0
8121,2018-03-26 14:15:00,4,10.35,0
8122,2018-03-26 14:30:00,4,10.35,0
8123,2018-03-26 14:45:00,2,10.35,0
8124,2018-03-26 15:00:00,2,10.35,0
8125,2018-03-26 15:15:00,2,10.35,0
8126,2018-03-26 15:30:00,7,10.35,0
8127,2018-03-26 15:45:00,9,10.35,0
8128,2018-03-26 16:00:00,5,10.35,0
8129,2018-03-26 16:15:00,12,10.35,0
8130,2018-03-26 16:30:00,2,10.35,0
8131,2018-03-26 16:45:00,7,10.35,0
8132,2018-03-26 17:00:00,6,10.35,0
8133,2018-03-26 17:15:00,6,10.35,0
8134,2018-03-26 17:30:00,7,10.35,0
8135,2018-03-26 17:45:00,0,10.35,0
8136,2018-03-26 18:00:00,6,10.35,0
8137,2018-03-26 18:15:00,14,10.35,0
8138,2018-03-26 18:30:00,0,10.35,0
8139,2018-03-26 18:45:00,0,10.35,0
8140,2018-03-26 19:00:00,0,10.35,0
8141,2018-03-26 19:15:00,0,10.35,0
8142,2018-03-26 19:30:00,0,10.35,0
8143,2018-03-26 19:45:00,0,10.35,0
8144,2018-03-26 20:00:00,0,10.35,0
8145,2018-03-26 20:15:00,0,10.35,0
8146,2018-03-26 20:30:00,0,10.35,0
8147,2018-03-26 20:45:00,0,10.35,0
8148,2018-03-26 21:00:00,0,10.35,0
8149,2018-03-26 21:15:00,0,10.35,0
8150,2018-03-26 21:30:00,0,10.35,0
8151,2018-03-26 21:45:00,0,10.35,0
8152,2018-03-26 22:00:00,0,10.35,0
8153,2018-03-26 22:15:00,0,10.35,0
8154,2018-03-26 22:30:00,0,10.35,0
8155,2018-03-26 22:45:00,0,10.35,0
8156,2018-03-26 23:00:00,0,10.35,0
8157,2018-03-26 23:15:00,0,10.35,0
8158,2018-03-26 23:30:00,0,10.35,0
8159,2018-03-26 23:45:00,0,10.35,0
8160,2018-03-27 00:00:00,0,11.58,0
8161,2018-03-27 00:15:00,0,11.58,0
8162,2018-03-27 00:30:00,0,11.58,0
8163,2018-03-27 00:45:00,0,11.58,0
8164,2018-03-27 01:00:00,0,11.58,0
8165,2018-03-27 01:15:00,0,11.58,0
8166,2018-03-27 01:30:00,0,11.58,0
8167,2018-03-27 01:45:00,0,11.58,0
8168,2018-03-27 02:00:00,0,11.58,0
8169,2018-03-27 02:15:00,0,11.58,0
8170,2018-03-27 02:30:00,0,11.58,0
8171,2018-03-27 02:45:00,0,11.58,0
8172,2018-03-27 03:00:00,0,11.58,0
8173,2018-03-27 03:15:00,0,11.58,0
8174,2018-03-27 03:30:00,0,11.58,0
8175,2018-03-27 03:45:00,0,11.58,0
8176,2018-03-27 04:00:00,0,11.58,0
8177,2018-03-27 04:15:00,0,11.58,0
8178,2018-03-27 04:30:00,0,11.58,0
8179,2018-03-27 04:45:00,0,11.58,0
8180,2018-03-27 05:00:00,0,11.58,0
8181,2018-03-27 05:15:00,0,11.58,0
8182,2018-03-27 05:30:00,0,11.58,0
8183,2018-03-27 05:45:00,0,11.58,0
8184,2018-03-27 06:00:00,0,11.58,0
8185,2018-03-27 06:15:00,0,11.58,0
8186,2018-03-27 06:30:00,0,11.58,0
8187,2018-03-27 06:45:00,0,11.58,0
8188,2018-03-27 07:00:00,0,11.58,0
8189,2018-03-27 07:15:00,0,11.58,0
8190,2018-03-27 07:30:00,0,11.58,0
8191,2018-03-27 07:45:00,0,11.58,0
8192,2018-03-27 08:00:00,0,11.58,0
8193,2018-03-27 08:15:00,0,11.58,0
8194,2018-03-27 08:30:00,0,11.58,0
8195,2018-03-27 08:45:00,5,11.58,0
8196,2018-03-27 09:00:00,6,11.58,0
8197,2018-03-27 09:15:00,2,11.58,0
8198,2018-03-27 09:30:00,0,11.58,0
8199,2018-03-27 09:45:00,2,11.58,0
8200,2018-03-27 10:00:00,11,11.58,0
8201,2018-03-27 10:15:00,18,11.58,0
8202,2018-03-27 10:30:00,11,11.58,0
8203,2018-03-27 10:45:00,7,11.58,0
8204,2018-03-27 11:00:00,3,11.58,0
8205,2018-03-27 11:15:00,9,11.58,0
8206,2018-03-27 11:30:00,14,11.58,0
8207,2018-03-27 11:45:00,6,11.58,0
8208,2018-03-27 12:00:00,4,11.58,0
8209,2018-03-27 12:15:00,8,11.58,0
8210,2018-03-27 12:30:00,0,11.58,0
8211,2018-03-27 12:45:00,0,11.58,0
8212,2018-03-27 13:00:00,3,11.58,0
8213,2018-03-27 13:15:00,9,11.58,0
8214,2018-03-27 13:30:00,7,11.58,0
8215,2018-03-27 13:45:00,4,11.58,0
8216,2018-03-27 14:00:00,1,11.58,0
8217,2018-03-27 14:15:00,3,11.58,0
8218,2018-03-27 14:30:00,12,11.58,0
8219,2018-03-27 14:45:00,3,11.58,0
8220,2018-03-27 15:00:00,7,11.58,0
8221,2018-03-27 15:15:00,2,11.58,0
8222,2018-03-27 15:30:00,6,11.58,0
8223,2018-03-27 15:45:00,4,11.58,0
8224,2018-03-27 16:00:00,0,11.58,0
8225,2018-03-27 16:15:00,2,11.58,0
8226,2018-03-27 16:30:00,2,11.58,0
8227,2018-03-27 16:45:00,2,11.58,0
8228,2018-03-27 17:00:00,1,11.58,0
8229,2018-03-27 17:15:00,0,11.58,0
8230,2018-03-27 17:30:00,2,11.58,0
8231,2018-03-27 17:45:00,8,11.58,0
8232,2018-03-27 18:00:00,5,11.58,0
8233,2018-03-27 18:15:00,2,11.58,0
8234,2018-03-27 18:30:00,0,11.58,0
8235,2018-03-27 18:45:00,0,11.58,0
8236,2018-03-27 19:00:00,0,11.58,0
8237,2018-03-27 19:15:00,0,11.58,0
8238,2018-03-27 19:30:00,0,11.58,0
8239,2018-03-27 19:45:00,0,11.58,0
8240,2018-03-27 20:00:00,0,11.58,0
8241,2018-03-27 20:15:00,0,11.58,0
8242,2018-03-27 20:30:00,0,11.58,0
8243,2018-03-27 20:45:00,0,11.58,0
8244,2018-03-27 21:00:00,0,11.58,0
8245,2018-03-27 21:15:00,0,11.58,0
8246,2018-03-27 21:30:00,0,11.58,0
8247,2018-03-27 21:45:00,0,11.58,0
8248,2018-03-27 22:00:00,0,11.58,0
8249,2018-03-27 22:15:00,0,11.58,0
8250,2018-03-27 22:30:00,0,11.58,0
8251,2018-03-27 22:45:00,0,11.58,0
8252,2018-03-27 23:00:00,0,11.58,0
8253,2018-03-27 23:15:00,0,11.58,0
8254,2018-03-27 23:30:00,0,11.58,0
8255,2018-03-27 23:45:00,0,11.58,0
8256,2018-03-28 00:00:00,0,11.51,0
8257,2018-03-28 00:15:00,0,11.51,0
8258,2018-03-28 00:30:00,0,11.51,0
8259,2018-03-28 00:45:00,0,11.51,0
8260,2018-03-28 01:00:00,0,11.51,0
8261,2018-03-28 01:15:00,0,11.51,0
8262,2018-03-28 01:30:00,0,11.51,0
8263,2018-03-28 01:45:00,0,11.51,0
8264,2018-03-28 02:00:00,0,11.51,0
8265,2018-03-28 02:15:00,0,11.51,0
8266,2018-03-28 02:30:00,0,11.51,0
8267,2018-03-28 02:45:00,0,11.51,0
8268,2018-03-28 03:00:00,0,11.51,0
8269,2018-03-28 03:15:00,0,11.51,0
8270,2018-03-28 03:30:00,0,11.51,0
8271,2018-03-28 03:45:00,0,11.51,0
8272,2018-03-28 04:00:00,0,11.51,0
8273,2018-03-28 04:15:00,0,11.51,0
8274,2018-03-28 04:30:00,0,11.51,0
8275,2018-03-28 04:45:00,0,11.51,0
8276,2018-03-28 05:00:00,0,11.51,0
8277,2018-03-28 05:15:00,0,11.51,0
8278,2018-03-28 05:30:00,0,11.51,0
8279,2018-03-28 05:45:00,0,11.51,0
8280,2018-03-28 06:00:00,0,11.51,0
8281,2018-03-28 06:15:00,0,11.51,0
8282,2018-03-28 06:30:00,0,11.51,0
8283,2018-03-28 06:45:00,0,11.51,0
8284,2018-03-28 07:00:00,0,11.51,0
8285,2018-03-28 07:15:00,0,11.51,0
8286,2018-03-28 07:30:00,0,11.51,0
8287,2018-03-28 07:45:00,0,11.51,0
8288,2018-03-28 08:00:00,0,11.51,0
8289,2018-03-28 08:15:00,0,11.51,0
8290,2018-03-28 08:30:00,0,11.51,0
8291,2018-03-28 08:45:00,3,11.51,0
8292,2018-03-28 09:00:00,2,11.51,0
8293,2018-03-28 09:15:00,0,11.51,0
8294,2018-03-28 09:30:00,9,11.51,0
8295,2018-03-28 09:45:00,6,11.51,0
8296,2018-03-28 10:00:00,7,11.51,0
8297,2018-03-28 10:15:00,14,11.51,0
8298,2018-03-28 10:30:00,4,11.51,0
8299,2018-03-28 10:45:00,12,11.51,0
8300,2018-03-28 11:00:00,5,11.51,0
8301,2018-03-28 11:15:00,11,11.51,0
8302,2018-03-28 11:30:00,15,11.51,0
8303,2018-03-28 11:45:00,2,11.51,0
8304,2018-03-28 12:00:00,0,11.51,0
8305,2018-03-28 12:15:00,4,11.51,0
8306,2018-03-28 12:30:00,6,11.51,0
8307,2018-03-28 12:45:00,0,11.51,0
8308,2018-03-28 13:00:00,9,11.51,0
8309,2018-03-28 13:15:00,7,11.51,0
8310,2018-03-28 13:30:00,3,11.51,0
8311,2018-03-28 13:45:00,3,11.51,0
8312,2018-03-28 14:00:00,7,11.51,0
8313,2018-03-28 14:15:00,2,11.51,0
8314,2018-03-28 14:30:00,4,11.51,0
8315,2018-03-28 14:45:00,3,11.51,0
8316,2018-03-28 15:00:00,5,11.51,0
8317,2018-03-28 15:15:00,7,11.51,0
8318,2018-03-28 15:30:00,4,11.51,0
8319,2018-03-28 15:45:00,9,11.51,0
8320,2018-03-28 16:00:00,3,11.51,0
8321,2018-03-28 16:15:00,0,11.51,0
8322,2018-03-28 16:30:00,11,11.51,0
8323,2018-03-28 16:45:00,2,11.51,0
8324,2018-03-28 17:00:00,4,11.51,0
8325,2018-03-28 17:15:00,0,11.51,0
8326,2018-03-28 17:30:00,4,11.51,0
8327,2018-03-28 17:45:00,2,11.51,0
8328,2018-03-28 18:00:00,5,11.51,0
8329,2018-03-28 18:15:00,6,11.51,0
8330,2018-03-28 18:30:00,4,11.51,0
8331,2018-03-28 18:45:00,0,11.51,0
8332,2018-03-28 19:00:00,0,11.51,0
8333,2018-03-28 19:15:00,0,11.51,0
8334,2018-03-28 19:30:00,0,11.51,0
8335,2018-03-28 19:45:00,0,11.51,0
8336,2018-03-28 20:00:00,0,11.51,0
8337,2018-03-28 20:15:00,0,11.51,0
8338,2018-03-28 20:30:00,0,11.51,0
8339,2018-03-28 20:45:00,0,11.51,0
8340,2018-03-28 21:00:00,0,11.51,0
8341,2018-03-28 21:15:00,0,11.51,0
8342,2018-03-28 21:30:00,0,11.51,0
8343,2018-03-28 21:45:00,0,11.51,0
8344,2018-03-28 22:00:00,0,11.51,0
8345,2018-03-28 22:15:00,0,11.51,0
8346,2018-03-28 22:30:00,0,11.51,0
8347,2018-03-28 22:45:00,0,11.51,0
8348,2018-03-28 23:00:00,0,11.51,0
8349,2018-03-28 23:15:00,0,11.51,0
8350,2018-03-28 23:30:00,0,11.51,0
8351,2018-03-28 23:45:00,0,11.51,0
8352,2018-03-29 00:00:00,0,10.03,1
8353,2018-03-29 00:15:00,0,10.03,1
8354,2018-03-29 00:30:00,0,10.03,1
8355,2018-03-29 00:45:00,0,10.03,1
8356,2018-03-29 01:00:00,0,10.03,1
8357,2018-03-29 01:15:00,0,10.03,1
8358,2018-03-29 01:30:00,0,10.03,1
8359,2018-03-29 01:45:00,0,10.03,1
8360,2018-03-29 02:00:00,0,10.03,1
8361,2018-03-29 02:15:00,0,10.03,1
8362,2018-03-29 02:30:00,0,10.03,1
8363,2018-03-29 02:45:00,0,10.03,1
8364,2018-03-29 03:00:00,0,10.03,1
8365,2018-03-29 03:15:00,0,10.03,1
8366,2018-03-29 03:30:00,0,10.03,1
8367,2018-03-29 03:45:00,0,10.03,1
8368,2018-03-29 04:00:00,0,10.03,1
8369,2018-03-29 04:15:00,0,10.03,1
8370,2018-03-29 04:30:00,0,10.03,1
8371,2018-03-29 04:45:00,0,10.03,1
8372,2018-03-29 05:00:00,0,10.03,1
8373,2018-03-29 05:15:00,0,10.03,1
8374,2018-03-29 05:30:00,0,10.03,1
8375,2018-03-29 05:45:00,0,10.03,1
8376,2018-03-29 06:00:00,0,10.03,1
8377,2018-03-29 06:15:00,0,10.03,1
8378,2018-03-29 06:30:00,0,10.03,1
8379,2018-03-29 06:45:00,0,10.03,1
8380,2018-03-29 07:00:00,0,10.03,1
8381,2018-03-29 07:15:00,0,10.03,1
8382,2018-03-29 07:30:00,0,10.03,1
8383,2018-03-29 07:45:00,0,10.03,1
8384,2018-03-29 08:00:00,0,10.03,1
8385,2018-03-29 08:15:00,0,10.03,1
8386,2018-03-29 08:30:00,0,10.03,1
8387,2018-03-29 08:45:00,1,10.03,1
8388,2018-03-29 09:00:00,2,10.03,1
8389,2018-03-29 09:15:00,0,10.03,1
8390,2018-03-29 09:30:00,8,10.03,1
8391,2018-03-29 09:45:00,9,10.03,1
8392,2018-03-29 10:00:00,20,10.03,1
8393,2018-03-29 10:15:00,0,10.03,1
8394,2018-03-29 10:30:00,16,10.03,1
8395,2018-03-29 10:45:00,16,10.03,1
8396,2018-03-29 11:00:00,16,10.03,1
8397,2018-03-29 11:15:00,17,10.03,1
8398,2018-03-29 11:30:00,18,10.03,1
8399,2018-03-29 11:45:00,16,10.03,1
8400,2018-03-29 12:00:00,14,10.03,1
8401,2018-03-29 12:15:00,5,10.03,1
8402,2018-03-29 12:30:00,14,10.03,1
8403,2018-03-29 12:45:00,11,10.03,1
8404,2018-03-29 13:00:00,6,10.03,1
8405,2018-03-29 13:15:00,10,10.03,1
8406,2018-03-29 13:30:00,15,10.03,1
8407,2018-03-29 13:45:00,6,10.03,1
8408,2018-03-29 14:00:00,8,10.03,1
8409,2018-03-29 14:15:00,18,10.03,1
8410,2018-03-29 14:30:00,6,10.03,1
8411,2018-03-29 14:45:00,12,10.03,1
8412,2018-03-29 15:00:00,4,10.03,1
8413,2018-03-29 15:15:00,12,10.03,1
8414,2018-03-29 15:30:00,7,10.03,1
8415,2018-03-29 15:45:00,4,10.03,1
8416,2018-03-29 16:00:00,8,10.03,1
8417,2018-03-29 16:15:00,5,10.03,1
8418,2018-03-29 16:30:00,8,10.03,1
8419,2018-03-29 16:45:00,11,10.03,1
8420,2018-03-29 17:00:00,3,10.03,1
8421,2018-03-29 17:15:00,12,10.03,1
8422,2018-03-29 17:30:00,1,10.03,1
8423,2018-03-29 17:45:00,11,10.03,1
8424,2018-03-29 18:00:00,2,10.03,1
8425,2018-03-29 18:15:00,12,10.03,1
8426,2018-03-29 18:30:00,0,10.03,1
8427,2018-03-29 18:45:00,0,10.03,1
8428,2018-03-29 19:00:00,0,10.03,1
8429,2018-03-29 19:15:00,0,10.03,1
8430,2018-03-29 19:30:00,0,10.03,1
8431,2018-03-29 19:45:00,0,10.03,1
8432,2018-03-29 20:00:00,0,10.03,1
8433,2018-03-29 20:15:00,0,10.03,1
8434,2018-03-29 20:30:00,0,10.03,1
8435,2018-03-29 20:45:00,0,10.03,1
8436,2018-03-29 21:00:00,0,10.03,1
8437,2018-03-29 21:15:00,0,10.03,1
8438,2018-03-29 21:30:00,0,10.03,1
8439,2018-03-29 21:45:00,0,10.03,1
8440,2018-03-29 22:00:00,0,10.03,1
8441,2018-03-29 22:15:00,0,10.03,1
8442,2018-03-29 22:30:00,0,10.03,1
8443,2018-03-29 22:45:00,0,10.03,1
8444,2018-03-29 23:00:00,0,10.03,1
8445,2018-03-29 23:15:00,0,10.03,1
8446,2018-03-29 23:30:00,0,10.03,1
8447,2018-03-29 23:45:00,0,10.03,1
8448,2018-03-30 00:00:00,0,13.33,0
8449,2018-03-30 00:15:00,0,13.33,0
8450,2018-03-30 00:30:00,0,13.33,0
8451,2018-03-30 00:45:00,0,13.33,0
8452,2018-03-30 01:00:00,0,13.33,0
8453,2018-03-30 01:15:00,0,13.33,0
8454,2018-03-30 01:30:00,0,13.33,0
8455,2018-03-30 01:45:00,0,13.33,0
8456,2018-03-30 02:00:00,0,13.33,0
8457,2018-03-30 02:15:00,0,13.33,0
8458,2018-03-30 02:30:00,0,13.33,0
8459,2018-03-30 02:45:00,0,13.33,0
8460,2018-03-30 03:00:00,0,13.33,0
8461,2018-03-30 03:15:00,0,13.33,0
8462,2018-03-30 03:30:00,0,13.33,0
8463,2018-03-30 03:45:00,0,13.33,0
8464,2018-03-30 04:00:00,0,13.33,0
8465,2018-03-30 04:15:00,0,13.33,0
8466,2018-03-30 04:30:00,0,13.33,0
8467,2018-03-30 04:45:00,0,13.33,0
8468,2018-03-30 05:00:00,0,13.33,0
8469,2018-03-30 05:15:00,0,13.33,0
8470,2018-03-30 05:30:00,0,13.33,0
8471,2018-03-30 05:45:00,0,13.33,0
8472,2018-03-30 06:00:00,0,13.33,0
8473,2018-03-30 06:15:00,0,13.33,0
8474,2018-03-30 06:30:00,0,13.33,0
8475,2018-03-30 06:45:00,0,13.33,0
8476,2018-03-30 07:00:00,0,13.33,0
8477,2018-03-30 07:15:00,0,13.33,0
8478,2018-03-30 07:30:00,0,13.33,0
8479,2018-03-30 07:45:00,0,13.33,0
8480,2018-03-30 08:00:00,0,13.33,0
8481,2018-03-30 08:15:00,0,13.33,0
8482,2018-03-30 08:30:00,2,13.33,0
8483,2018-03-30 08:45:00,3,13.33,0
8484,2018-03-30 09:00:00,8,13.33,0
8485,2018-03-30 09:15:00,15,13.33,0
8486,2018-03-30 09:30:00,20,13.33,0
8487,2018-03-30 09:45:00,25,13.33,0
8488,2018-03-30 10:00:00,13,13.33,0
8489,2018-03-30 10:15:00,20,13.33,0
8490,2018-03-30 10:30:00,8,13.33,0
8491,2018-03-30 10:45:00,13,13.33,0
8492,2018-03-30 11:00:00,20,13.33,0
8493,2018-03-30 11:15:00,23,13.33,0
8494,2018-03-30 11:30:00,25,13.33,0
8495,2018-03-30 11:45:00,23,13.33,0
8496,2018-03-30 12:00:00,10,13.33,0
8497,2018-03-30 12:15:00,15,13.33,0
8498,2018-03-30 12:30:00,10,13.33,0
8499,2018-03-30 12:45:00,2,13.33,0
8500,2018-03-30 13:00:00,8,13.33,0
